Estacion,Tipo,IDEstacion,IDNodo,hora,>C5,AL,AT,B,BA,BT,C,C2G,C2P,C3-C4,C5,ESP,INT,L,M,TOTAL
L_AK_15_AC_100,NOHAB,10,75271,18,0,0,0,40,0,43.5,16.75,4.75,2.5,0.25,0,2.75,0,1316.25,142.25,1569
L_AK_15_AC_100,NOHAB,10,75271,19,0,0,0,35.5,0,44.25,15.5,4.25,2.25,0.5,0,5,0,1340.25,135.25,1582.75
L_AK_15_AC_100,NOHAB,10,75271,20,0,0,0,32.5,0,46,14,3.75,1.5,0.75,0,2.25,0.25,1286.25,112.5,1499.75
L_AK_15_AC_100,NOHAB,10,75271,21,0,0,0,23.5,0,39.25,14,3,1,0,0,2.5,0,1149.5,87.5,1320.25
L_AK_15_AC_100,NOHAB,10,75271,22,0,0,0,14.25,0,44.25,12.25,1.75,1.5,0.75,0,7.5,0,1089.75,111.25,1283.25
L_AK_15_AC_100,NOHAB,10,75271,23,0,0,0,9.25,0,29.75,7,1.5,2.25,1.5,0,2.75,0,934.5,66.25,1054.75
KR_77G_CL_59_S,HABIL,28,46626,0,11.93333333,7,1.288888889,1.155555556,0,3.2,0.955555556,27.51111111,7.288888889,7.955555556,4.666666667,7.755555556,24.08888889,212.4222222,62.75555556,379.9777778
KR_77G_CL_59_S,HABIL,28,46626,1,12.11111111,0.133333333,0,0.266666667,0,1.355555556,2.066666667,27.46666667,8.866666667,8.822222222,6.844444444,9.622222222,15.44444444,139.0888889,36.08888889,268.1777778
KR_77G_CL_59_S,HABIL,28,46626,2,14.31111111,0.133333333,0,0.177777778,0,2.2,1.755555556,31.55555556,9.066666667,11.06666667,6.777777778,4.844444444,15.62222222,132.5777778,29.04444444,259.1333333
KR_77G_CL_59_S,HABIL,28,46626,3,24.24444444,3.933333333,3.733333333,6.444444444,0,5.644444444,7.422222222,45.24444444,17.51111111,16.71111111,16.51111111,9.688888889,33.44444444,237.7333333,51.13333333,479.4
KR_77G_CL_59_S,HABIL,28,46626,4,35.51111111,25.06666667,22.8,20.75555556,0,12.62222222,22.33333333,65.2,26.6,22.04444444,18.02222222,41.06666667,121.7111111,372.6444444,149.2222222,955.6
KR_77G_CL_59_S,HABIL,28,46626,5,22.42222222,29.26666667,27.93333333,16.4,0,15.75555556,22.06666667,69.04444444,22.6,21.66666667,14.57777778,32.84444444,177.1777778,541.8,526.8444444,1540.4
KR_77G_CL_59_S,HABIL,28,46626,6,3.977777778,33.57777778,30.35555556,18.86666667,0,24.11111111,29.15555556,65.75555556,24.93333333,12.33333333,2.644444444,26.84444444,217.0888889,547.0222222,1025.666667,2062.333333
KR_77G_CL_59_S,HABIL,28,46626,7,1.888888889,34.68888889,24.46666667,16.51111111,0,22.35555556,28.71111111,81.84444444,29.75555556,4.6,1.044444444,21.33333333,226.5555556,547,909.1555556,1949.911111
KR_77G_CL_59_S,HABIL,28,46626,8,9.177777778,26.97777778,16.77777778,15.08888889,0,22.2,25.26666667,87.42222222,27.64444444,15.37777778,4.2,14.53333333,218.2666667,624.9333333,493.0222222,1600.888889
KR_77G_CL_59_S,HABIL,28,46626,9,4.155555556,16.13333333,13.31111111,14.51111111,0,25.02222222,25.33333333,75.2,31.37777778,10.13333333,1.911111111,7.622222222,209.0444444,719.5777778,377.3333333,1530.666667
KR_77G_CL_59_S,HABIL,28,46626,10,16.84444444,17.33333333,12.06666667,16.68888889,0,20.48888889,24.17777778,98.53333333,31.31111111,23.88888889,9.377777778,7.711111111,183.7333333,622.0888889,316.2,1400.444444
KR_77G_CL_59_S,HABIL,28,46626,11,25.44444444,14.42222222,10.28888889,15,0,20.97777778,23.44444444,98.51111111,25.73333333,27.4,14.08888889,9.088888889,176.1555556,602.2222222,328.7111111,1391.488889
KR_77G_CL_59_S,HABIL,28,46626,12,32.08888889,15.33333333,9.844444444,16.44444444,0,21.28888889,25.86666667,104.6444444,30.17777778,22.57777778,11.08888889,13.86666667,178.4222222,615.0444444,333.5555556,1430.244444
KR_77G_CL_59_S,HABIL,28,46626,13,28.91111111,13.48888889,8.911111111,15.24444444,0,19.26666667,21.6,88.04444444,28.35555556,23.33333333,11.22222222,16.57777778,165.7333333,570.1555556,372.2666667,1383.111111
KR_77G_CL_59_S,HABIL,28,46626,14,24.22222222,11.22222222,9.911111111,13.88888889,0,21.48888889,21.51111111,91,45.93333333,29.4,17.57777778,13.66666667,194.6888889,643.3555556,342.3111111,1480.177778
KR_77G_CL_59_S,HABIL,28,46626,15,23.77777778,11.68888889,11.91111111,14.22222222,0,22.48888889,22.31111111,99.42222222,43.73333333,32.44444444,18.64444444,18.68888889,217.7555556,566.8444444,372.5333333,1476.466667
KR_77G_CL_59_S,HABIL,28,46626,16,23.4,12.8,18.35555556,13.48888889,0.066666667,22.46666667,22.97777778,109.2222222,34.53333333,29.88888889,14.42222222,21.97777778,198.2666667,568.7777778,486,1576.644444
KR_77G_CL_59_S,HABIL,28,46626,17,8.644444444,16.53333333,24.37777778,13.53333333,0.066666667,21.6,21.71111111,94.57777778,35.62222222,14.42222222,5.733333333,24.55555556,216.2888889,657.5333333,789.4222222,1944.622222
KR_77G_CL_59_S,HABIL,28,46626,18,2.177777778,22.35555556,28.86666667,13.84444444,0,19.62222222,20.84444444,65.66666667,24.86666667,5.644444444,1.444444444,24.06666667,203.4888889,569.3111111,832.3111111,1834.511111
KR_77G_CL_59_S,HABIL,28,46626,19,13.68888889,23.8,27.31111111,15.15555556,0,20.24444444,22.68888889,58.71111111,18.71111111,10.26666667,6.355555556,23.2,183.5555556,593.0888889,678.8444444,1695.622222
KR_77G_CL_59_S,HABIL,28,46626,20,23.84444444,23.2,27.24444444,11.33333333,0,23.88888889,21.37777778,55.17777778,12.95555556,13.48888889,10.31111111,12.28888889,157.3555556,621.4222222,487.5555556,1501.444444
KR_77G_CL_59_S,HABIL,28,46626,21,19.17777778,19.8,21.64444444,10.06666667,0,21.48888889,19.06666667,46.88888889,11.77777778,10.53333333,7.577777778,9.977777778,128.8,583.8888889,444.1555556,1354.844444
KR_77G_CL_59_S,HABIL,28,46626,22,18.48888889,15.57777778,11.28888889,9.333333333,0,18.66666667,17.42222222,32.53333333,15.8,10.02222222,7.022222222,18.28888889,96.44444444,464.6888889,446.8888889,1182.466667
KR_77G_CL_59_S,HABIL,28,46626,23,12.44444444,14.6,9.088888889,5.733333333,0,10.91111111,6.111111111,38.55555556,14.53333333,8.933333333,7.933333333,14.33333333,50.31111111,328.6888889,145.7777778,667.9555556
AK_86_AC_72,HABIL,7,17606,6,1.083333333,2.333333333,0,93.58333333,0,73.25,75.33333333,40,21.33333333,5.083333333,1.25,68,1.166666667,631.5833333,569.6666667,1583.666667
AK_86_AC_72,HABIL,7,17606,7,0.166666667,2.166666667,0,103.0833333,0,81.16666667,81.41666667,48.41666667,26.08333333,4.75,0.416666667,36.25,1.166666667,612.25,577.25,1574.583333
AK_86_AC_72,HABIL,7,17606,8,1.75,2.333333333,0.083333333,94.08333333,0,83.5,75.75,57.25,32.08333333,8.25,2.416666667,28.58333333,0.416666667,727.9166667,367.6666667,1482.083333
AK_86_AC_72,HABIL,7,17606,17,1.333333333,2.416666667,0.083333333,82.75,0,70.58333333,69.33333333,66.58333333,26.16666667,4.333333333,1,49.08333333,0.916666667,758.1666667,592.3333333,1725.083333
AK_86_AC_72,HABIL,7,17606,18,0.833333333,2.5,0.166666667,79,0.25,67.58333333,63.5,55.75,20.5,4,0.416666667,38.83333333,1.666666667,748.0833333,541.25,1624.333333
AK_86_AC_72,HABIL,7,17606,19,2.333333333,2.5,0,80.16666667,0,68.33333333,61.58333333,41.83333333,13.91666667,5.25,4.5,23.16666667,2,798.4166667,369.5,1473.5
AK_72_AC_17,HABIL,18,27020,0,6.944444444,8.055555556,0,2.333333333,0,10.77777778,2.222222222,16.27777778,3.388888889,6.166666667,2.611111111,8,9.222222222,252.3333333,34.38888889,362.7222222
AK_72_AC_17,HABIL,18,27020,1,6.277777778,2.777777778,0,0.388888889,0,1.833333333,0.388888889,14.83333333,2.833333333,3.5,2.055555556,10.11111111,6.333333333,161.1111111,22.72222222,235.1666667
AK_72_AC_17,HABIL,18,27020,2,7.111111111,2.277777778,0,0.888888889,0,0.555555556,0.888888889,19.44444444,5.611111111,4.5,2.333333333,7.777777778,6.944444444,139.7777778,18.05555556,216.1666667
AK_72_AC_17,HABIL,18,27020,3,15,1.611111111,0,3.5,0,3.611111111,3.222222222,27.94444444,9.111111111,7.777777778,4.388888889,8.666666667,15.11111111,198.7777778,26.88888889,325.6111111
AK_72_AC_17,HABIL,18,27020,4,26.88888889,0.555555556,0,15.16666667,0,20.44444444,15.61111111,40.88888889,16.83333333,15.16666667,11.66666667,41.77777778,47.94444444,371.8888889,75,699.8333333
AK_72_AC_17,HABIL,18,27020,5,29.83333333,0.277777778,0,36.77777778,0,41.05555556,45.44444444,78.94444444,24.05555556,24.72222222,13.5,108.7222222,91,1044.944444,452.4444444,1991.722222
AK_72_AC_17,HABIL,18,27020,6,8.5,0.055555556,0,40.33333333,0,57.94444444,51.72222222,111.7222222,38.77777778,11.77777778,8,98.55555556,114.2222222,1325.666667,1080.666667,2947.944444
AK_72_AC_17,HABIL,18,27020,7,4.722222222,0,0,41.44444444,0,64.27777778,52.5,118.5555556,45.66666667,9.777777778,5.111111111,56.61111111,121.7777778,1481.444444,1115.944444,3117.833333
AK_72_AC_17,HABIL,18,27020,8,8.5,0.944444444,0,42.11111111,0,71.55555556,49.33333333,137.8888889,49.38888889,18.88888889,8.833333333,38.5,126,1519.444444,672.6666667,2744.055556
AK_72_AC_17,HABIL,18,27020,9,6.111111111,1.611111111,0,37.27777778,0,63.33333333,48.72222222,122.6111111,50.94444444,26.27777778,3.777777778,25.94444444,108.1111111,1579.333333,463.0555556,2537.111111
AK_72_AC_17,HABIL,18,27020,10,25.83333333,0.555555556,0,34.44444444,0.111111111,60.66666667,45.44444444,154,45.94444444,32.11111111,21.33333333,16.44444444,92.61111111,1444.944444,396.3888889,2370.833333
AK_72_AC_17,HABIL,18,27020,11,21,0.222222222,0,32.61111111,0,59.38888889,41.61111111,153.0555556,45.33333333,26.33333333,14.38888889,24.66666667,98.27777778,1374.722222,404.6666667,2296.277778
AK_72_AC_17,HABIL,18,27020,12,21,0.111111111,0.055555556,33.27777778,0,55.66666667,42.22222222,147.7777778,41.38888889,25.22222222,14.94444444,24.16666667,93.83333333,1379.722222,388.6111111,2268
AK_72_AC_17,HABIL,18,27020,13,20.16666667,0.111111111,0,32.5,0,56.83333333,40.11111111,144.2222222,41.72222222,25.72222222,12.77777778,36.05555556,97.27777778,1420.888889,421.7777778,2350.166667
AK_72_AC_17,HABIL,18,27020,14,19.05555556,0.055555556,0,31.94444444,0,53.72222222,46.5,147.8333333,55.83333333,24.94444444,15.11111111,47.55555556,93.88888889,1514.277778,451.1666667,2501.888889
AK_72_AC_17,HABIL,18,27020,15,22.22222222,0.055555556,0,33.27777778,0,57.88888889,51.55555556,176.1111111,51.88888889,27.77777778,17.5,57.22222222,97.44444444,1296.611111,477.6111111,2367.166667
AK_72_AC_17,HABIL,18,27020,16,19.5,0.222222222,0,33.22222222,0,54.22222222,45.5,167.8888889,50.55555556,26.66666667,17,67.55555556,97.16666667,1318.166667,580.8888889,2478.555556
AK_72_AC_17,HABIL,18,27020,17,9.111111111,0.166666667,0,38.61111111,0,57.33333333,44.77777778,143.0555556,36.66666667,13.5,6.166666667,57.33333333,105.1111111,1401.722222,935.2222222,2848.777778
AK_72_AC_17,HABIL,18,27020,18,6.444444444,0.111111111,0,31.77777778,0,61.16666667,40.5,122.2777778,26,10.44444444,6.055555556,39.94444444,105.1111111,1300.111111,803.2777778,2553.222222
AK_72_AC_17,HABIL,18,27020,19,14.44444444,0.111111111,0,26.5,0,56.5,39.05555556,88.27777778,15.38888889,11.22222222,14.11111111,23.77777778,83.55555556,1285.166667,469.5555556,2127.666667
AK_72_AC_17,HABIL,18,27020,20,17.22222222,0.666666667,0,21.94444444,0.055555556,59.33333333,35.83333333,68.72222222,12.5,8.388888889,16.66666667,15.83333333,75.11111111,1216.833333,333.5555556,1882.666667
AK_72_AC_17,HABIL,18,27020,21,13.55555556,2.555555556,0,17.22222222,0.055555556,57.11111111,31.11111111,51.11111111,9.888888889,7.611111111,8.333333333,16.16666667,68.44444444,1174.666667,364.8333333,1822.666667
AK_72_AC_17,HABIL,18,27020,22,9.833333333,2.611111111,0,17.88888889,0,44.27777778,22.11111111,27.27777778,6.277777778,6.277777778,5.777777778,18.55555556,45.61111111,784.0555556,276.3888889,1266.944444
AK_72_AC_17,HABIL,18,27020,23,7.777777778,2,0,7.111111111,0.055555556,33.44444444,8.722222222,19.88888889,4.166666667,6.444444444,5.944444444,10.83333333,19.5,453.8333333,81.27777778,661
L_AK_72_AC_17,NOHAB,18,27020,0,6.444444444,3.722222222,0,3.166666667,0,10.27777778,4.444444444,19.22222222,5,5.722222222,3.944444444,9.333333333,15.61111111,621.2222222,67.16666667,775.2777778
L_AK_72_AC_17,NOHAB,18,27020,1,4.777777778,1.055555556,0,1,0,1.611111111,0.777777778,15.55555556,3.833333333,3.833333333,2.777777778,7.333333333,9.166666667,432.7222222,41.94444444,526.3888889
L_AK_72_AC_17,NOHAB,18,27020,2,6.111111111,0.055555556,0,1.333333333,0,0.777777778,1.444444444,20.38888889,8.111111111,5.055555556,2.777777778,7.944444444,9.888888889,385.2222222,32.44444444,481.5555556
L_AK_72_AC_17,NOHAB,18,27020,3,8.888888889,0.277777778,0,2.5,0,2.166666667,2.944444444,24.77777778,11.44444444,5.833333333,3.611111111,9.388888889,16.38888889,438.4444444,40.94444444,567.6111111
L_AK_72_AC_17,NOHAB,18,27020,4,17.72222222,0.222222222,0,11.22222222,0,15.66666667,12.88888889,39,20.22222222,10.61111111,7.777777778,18.88888889,50.5,473.3888889,70.05555556,748.1666667
L_AK_72_AC_17,NOHAB,18,27020,5,20.38888889,0.277777778,0,34.66666667,0,40.05555556,44.66666667,61.66666667,28,20.72222222,12.05555556,29.61111111,99.5,810.1666667,410.2222222,1612
L_AK_72_AC_17,NOHAB,18,27020,6,15.94444444,0.111111111,0,34.77777778,0,53.33333333,54.83333333,97.33333333,32.83333333,18.33333333,11.33333333,27.5,116.3888889,1310.444444,715.5,2488.666667
L_AK_72_AC_17,NOHAB,18,27020,7,12.61111111,0.166666667,0,35.83333333,0,53.88888889,48.94444444,110.6111111,36.44444444,18.33333333,10.38888889,21.94444444,109.3888889,1657.055556,738.7777778,2854.388889
L_AK_72_AC_17,NOHAB,18,27020,8,13.5,0.166666667,0,37.38888889,0,54.11111111,49.72222222,116.3888889,36.72222222,18.77777778,10.88888889,19.11111111,111.2777778,1680.222222,568.2777778,2716.555556
L_AK_72_AC_17,NOHAB,18,27020,9,15.05555556,0.111111111,0,32.27777778,0,54.94444444,47.77777778,121.8888889,37.88888889,22.77777778,11.05555556,18.33333333,111.0555556,1638.444444,442,2553.611111
L_AK_72_AC_17,NOHAB,18,27020,10,15.61111111,0.333333333,0,31,0,52.55555556,44.94444444,115,33.16666667,21.83333333,10.55555556,15.22222222,104.2222222,1600.888889,400.2777778,2445.611111
L_AK_72_AC_17,NOHAB,18,27020,11,14.88888889,0.388888889,0,27,0,49.33333333,39.66666667,110.8888889,30.94444444,23.66666667,11.66666667,16.16666667,101.9444444,1549.166667,410.1111111,2385.833333
L_AK_72_AC_17,NOHAB,18,27020,12,15.77777778,0.277777778,0,28.88888889,0,46.55555556,38.55555556,103.9444444,28.55555556,23.27777778,15.16666667,15.94444444,96.22222222,1605.722222,503.3888889,2522.277778
L_AK_72_AC_17,NOHAB,18,27020,13,14.88888889,0.166666667,0,28.27777778,0,46.66666667,36.55555556,101.1111111,26,17.66666667,11.05555556,18.33333333,98.83333333,1561.277778,571.1666667,2532
L_AK_72_AC_17,NOHAB,18,27020,14,17,0.222222222,0,25.44444444,0,48.55555556,39.88888889,85.33333333,31.66666667,18.61111111,11.55555556,17.44444444,97,1496.888889,535.5,2425.111111
L_AK_72_AC_17,NOHAB,18,27020,15,19.77777778,0.277777778,0,27,0,48.83333333,45.61111111,70.94444444,26.44444444,15.22222222,14.66666667,14.61111111,103.0555556,1459.111111,456.2777778,2301.833333
L_AK_72_AC_17,NOHAB,18,27020,16,15.61111111,0.222222222,0,27.83333333,0,49.88888889,41.88888889,63.27777778,26.33333333,14.16666667,12.61111111,13.61111111,101.8333333,1458.555556,445.3333333,2271.166667
L_AK_72_AC_17,NOHAB,18,27020,17,13.11111111,0,0,27.11111111,0,48.55555556,40.33333333,55.61111111,22.61111111,9.055555556,9.777777778,15.22222222,109.8333333,1438.555556,469.1111111,2258.888889
L_AK_72_AC_17,NOHAB,18,27020,18,11.61111111,0.111111111,0,21.05555556,0,44.33333333,44.38888889,39.66666667,18.88888889,6.944444444,8.444444444,14.22222222,98.77777778,1471.611111,410.7777778,2190.833333
L_AK_72_AC_17,NOHAB,18,27020,19,9.166666667,0.277777778,0,18,0,43,36.44444444,32.66666667,14.55555556,5.555555556,7.111111111,11.83333333,85.94444444,1397.666667,303.7222222,1965.944444
L_AK_72_AC_17,NOHAB,18,27020,20,7.722222222,0.388888889,0,17.11111111,0,46.61111111,32.55555556,25.27777778,11.11111111,3.388888889,5.444444444,14.22222222,78.88888889,1349.222222,256.7777778,1848.722222
L_AK_72_AC_17,NOHAB,18,27020,21,7.222222222,0.333333333,0,14.05555556,0,45.5,27.55555556,21.77777778,8.666666667,3.222222222,6.388888889,15.88888889,75.72222222,1263.055556,253.7777778,1743.166667
L_AK_72_AC_17,NOHAB,18,27020,22,8.111111111,0.722222222,0,18.22222222,0,46.38888889,29.22222222,28.83333333,7.166666667,6.944444444,7.055555556,19.88888889,58.16666667,1186.5,285.3333333,1702.555556
L_AK_72_AC_17,NOHAB,18,27020,23,6.444444444,0.444444444,0,9.777777778,0,36.22222222,11.44444444,20.44444444,6.388888889,5.611111111,6,12.94444444,27.88888889,824,111.6111111,1079.222222
AC_45A_S_AK_68,HABIL,29,47160,0,4.438095238,0.247619048,0.571428571,0.847619048,0,6.495238095,0.980952381,7.952380952,1.247619048,2.838095238,1.2,5.561904762,2.504761905,197.0761905,34.38095238,266.3428571
AC_45A_S_AK_68,HABIL,29,47160,1,4.533333333,0,0.4,0.2,0,1.028571429,0.20952381,9.19047619,2.20952381,4.428571429,1.257142857,4.114285714,1.571428571,125.2666667,19.15238095,173.5619048
AC_45A_S_AK_68,HABIL,29,47160,2,4.857142857,0,0.066666667,0.180952381,0,1.247619048,0.247619048,7.828571429,2.676190476,3.685714286,0.323809524,4.485714286,1.352380952,104.3904762,12.75238095,144.0952381
AC_45A_S_AK_68,HABIL,29,47160,3,8.8,0,0.876190476,3.285714286,0,1.771428571,2,14.75238095,5.19047619,5.19047619,2.028571429,4.114285714,2.495238095,156.4190476,19.66666667,226.5904762
AC_45A_S_AK_68,HABIL,29,47160,4,12.15238095,0.771428571,9.142857143,18.95238095,0,15.56190476,10.74285714,25.26666667,8.571428571,9.066666667,2.314285714,29.34285714,21.84761905,290.9238095,68.88571429,523.5428571
AC_45A_S_AK_68,HABIL,29,47160,5,11.61904762,0.933333333,34.73333333,37.54285714,3.104761905,36.19047619,25.6,37.6,12.25714286,16.4952381,5.295238095,61.62857143,45.92380952,667.7047619,479.5142857,1476.142857
AC_45A_S_AK_68,HABIL,29,47160,6,1.6,1.333333333,44.87619048,50.61904762,4.914285714,42.87619048,29.78095238,42.12380952,20.7047619,6.704761905,0.542857143,45.17142857,50.39047619,897.847619,1129.590476,2369.07619
AC_45A_S_AK_68,HABIL,29,47160,7,0.295238095,1.228571429,52.28571429,46.8952381,4.733333333,47.39047619,31.06666667,47.92380952,25.2,2.457142857,0.114285714,36.96190476,46.80952381,840.2952381,1030.685714,2214.342857
AC_45A_S_AK_68,HABIL,29,47160,8,1.247619048,1.133333333,46.88571429,42.48571429,4.876190476,43.99047619,30.51428571,47.17142857,24.61904762,6.419047619,1.228571429,20.8952381,38.71428571,804.7047619,488.2095238,1603.095238
AC_45A_S_AK_68,HABIL,29,47160,9,0.4,0.638095238,41.38095238,41.61904762,3.504761905,40.6952381,29.41904762,42.64761905,25.83809524,2.99047619,0.333333333,14.94285714,43.4,967.2857143,342.0190476,1597.114286
AC_45A_S_AK_68,HABIL,29,47160,10,6.361904762,0.523809524,29.74285714,41.19047619,0.266666667,38.12380952,27.25714286,56.84761905,25.54285714,12.59047619,4.476190476,13.81904762,33.95238095,940.3619048,319.5809524,1550.638095
AC_45A_S_AK_68,HABIL,29,47160,11,9.533333333,0.59047619,28.39047619,38.66666667,0,38.17142857,26.36190476,60.39047619,26.46666667,12.66666667,3.780952381,17.61904762,37.75238095,956.9047619,328.1333333,1585.428571
AC_45A_S_AK_68,HABIL,29,47160,12,9.285714286,0.638095238,29.87619048,36.78095238,0,36.01904762,26.62857143,61.28571429,24.79047619,16.27619048,3.8,33.32380952,36.91428571,970.3809524,354.6285714,1640.628571
AC_45A_S_AK_68,HABIL,29,47160,13,9.142857143,0.495238095,29.44761905,36.65714286,0,38.39047619,25.81904762,55.16190476,19.42857143,12.47619048,3.257142857,29.2,41.93333333,956.9333333,357.5714286,1615.914286
AC_45A_S_AK_68,HABIL,29,47160,14,7.266666667,0.60952381,28.31428571,38.23809524,0,35.42857143,26.98095238,69.25714286,27.45714286,10.99047619,4.542857143,26.73333333,33.99047619,1032.571429,365.3142857,1707.695238
AC_45A_S_AK_68,HABIL,29,47160,15,9.552380952,0.542857143,34.17142857,39.97142857,0.4,37.27619048,28.15238095,66.44761905,30.25714286,10.04761905,4.238095238,30.66666667,35.86666667,899.2857143,353.2,1580.07619
AC_45A_S_AK_68,HABIL,29,47160,16,5.647619048,0.60952381,45.25714286,39.83809524,2.038095238,35.79047619,26.38095238,68.2,27.87619048,9.133333333,3.19047619,32.36190476,36.46666667,933.6,448.8571429,1715.247619
AC_45A_S_AK_68,HABIL,29,47160,17,0.714285714,1.047619048,49.93333333,39.6952381,3.733333333,35.78095238,25.98095238,53.65714286,23.58095238,5.20952381,0.961904762,32.78095238,37.92380952,919.7047619,726.7714286,1957.47619
AC_45A_S_AK_68,HABIL,29,47160,18,0.161904762,1.342857143,63.2952381,39.77142857,3.8,34.20952381,27.08571429,45.22857143,16.8952381,3.495238095,0.047619048,32.83809524,32.74285714,872.5619048,796.5904762,1970.066667
AC_45A_S_AK_68,HABIL,29,47160,19,3.161904762,0.666666667,58.94285714,37.61904762,3.952380952,35.21904762,25.6,34.25714286,17.20952381,2.923809524,2.495238095,22.38095238,31.92380952,867.9238095,576.6,1720.87619
AC_45A_S_AK_68,HABIL,29,47160,20,7.933333333,1.152380952,55.75238095,27.77142857,2.2,38.53333333,23.88571429,23.42857143,11.36190476,4.771428571,3.076190476,11.8952381,26.45714286,859.6095238,377.7619048,1475.590476
AC_45A_S_AK_68,HABIL,29,47160,21,6.514285714,1.171428571,32.37142857,21.98095238,0,37.6,17.5047619,22.02857143,7.638095238,4.59047619,1.704761905,7.161904762,24.4952381,693.2380952,352.0380952,1230.038095
AC_45A_S_AK_68,HABIL,29,47160,22,5.40952381,0.838095238,26.62857143,13.73333333,0.333333333,34.64761905,11.94285714,10.77142857,4.228571429,2.933333333,1.419047619,11.33333333,18.83809524,526.8,282.8285714,952.6857143
AC_45A_S_AK_68,HABIL,29,47160,23,5.104761905,0.542857143,11.06666667,5.647619048,0,22.38095238,4.79047619,11.28571429,1.504761905,3.876190476,1.257142857,8.257142857,7.047619048,303.8666667,80.66666667,467.2952381
AK_86_AC_43_S,HABIL,22,33144,0,0.53968254,8.658730159,1.428571429,3.317460317,0.206349206,6.325396825,4.428571429,2.984126984,2.063492063,1.19047619,0.30952381,7.198412698,0.317460317,150.6111111,35.9047619,225.484127
AK_86_AC_43_S,HABIL,22,33144,1,0.857142857,0.222222222,0.444444444,1.031746032,0.047619048,1.658730159,0.904761905,5.428571429,3.095238095,0.920634921,0.468253968,7.30952381,0.420634921,122.4920635,20.56349206,165.8650794
AK_86_AC_43_S,HABIL,22,33144,2,1.936507937,1,0.285714286,1.174603175,0.047619048,1.531746032,1.19047619,7.492063492,5.095238095,1.365079365,0.666666667,4.571428571,0.206349206,131.3333333,14.84920635,172.7460317
AK_86_AC_43_S,HABIL,22,33144,3,3.158730159,16.05555556,1.333333333,7.261904762,0.103174603,4.03968254,7.412698413,13.96825397,7.396825397,2.674603175,1.579365079,6.484126984,1.357142857,192.2857143,27.29365079,292.4047619
AK_86_AC_43_S,HABIL,22,33144,4,5.349206349,19.11904762,10.80952381,24.53968254,4.666666667,15.79365079,23.83333333,18.15873016,9.103174603,6.174603175,2.174603175,35.74603175,6.634920635,254.531746,94.30952381,530.9444444
AK_86_AC_43_S,HABIL,22,33144,5,5.507936508,21.01587302,26.00793651,30.46031746,7.285714286,22.42063492,28.38888889,21.03968254,10.49206349,4.920634921,2.904761905,34.99206349,6.158730159,342.5,361.6111111,925.7063492
AK_86_AC_43_S,HABIL,22,33144,6,0.746031746,16.82539683,34.12698413,26.23809524,7.547619048,23.47619048,30.58730159,30.72222222,11.21428571,3.682539683,0.880952381,19.86507937,4.714285714,349.7380952,623.5238095,1183.888889
AK_86_AC_43_S,HABIL,22,33144,7,0.650793651,18.99206349,30.53174603,24.88095238,5.841269841,23.95238095,29.41269841,32.46825397,13.6031746,2.579365079,0.111111111,17.20634921,5.722222222,299.8333333,545.8412698,1051.626984
AK_86_AC_43_S,HABIL,22,33144,8,1.047619048,17.76190476,30.27777778,24.55555556,7.80952381,21.6984127,30.53174603,35.61904762,15.23809524,5.619047619,0.833333333,10.76190476,5.912698413,341.1269841,320.547619,869.3412698
